
.\Data\s8\7.pgm;10318;9664;
.\Data\s8\8.pgm;10318;9669;
.\Data\s8\9.pgm;10318;9685;
.\Data\s8\s1.pgm;10318;10003;
.\Data\s8\s10.pgm;10318;9745;
.\Data\s8\s11.pgm;10318;9808;
.\Data\s8\s15.pgm;10318;10266;
.\Data\s8\s16.pgm;10318;9948;
.\Data\s8\s18.pgm;10318;9927;
.\Data\s8\s21.pgm;10318;10221;
.\Data\s8\s23.pgm;10318;9959;
.\Data\s8\s24.pgm;10318;10007;
.\Data\s8\s26.pgm;10318;9992;
.\Data\s8\s29.pgm;10318;10217;
.\Data\s8\s3.pgm;10318;9965;
.\Data\s8\s30.pgm;10318;10163;
.\Data\s8\s32.pgm;10318;10027;
.\Data\s8\s33.pgm;10318;10136;
.\Data\s8\s35.pgm;10318;10043;
.\Data\s8\s38.pgm;10318;10103;
.\Data\s8\s39.pgm;10318;10281;
.\Data\s8\s40.pgm;10318;10067;
.\Data\s8\s5.pgm;10318;10019;
.\Data\s8\s7.pgm;10318;9909;
.\Data\s8\s8.pgm;10318;9641;
.\Data\s8\s9.pgm;10318;10010;
.\Data\s9\1.pgm;10318;9712;
.\Data\s9\2.pgm;10318;9652;
.\Data\s9\3.pgm;10318;9625;
.\Data\s9\4.pgm;10318;9741;
.\Data\s9\5.pgm;10318;9698;
.\Data\s9\6.pgm;10318;9680;
.\Data\s9\7.pgm;10318;9661;
.\Data\s9\8.pgm;10318;9651;
.\Data\s9\9.pgm;10318;9638;
.\Data\s9\s1.pgm;10318;9909;
.\Data\s9\s10.pgm;10318;10445;
.\Data\s9\s11.pgm;10318;10239;
.\Data\s9\s15.pgm;10318;9526;
.\Data\s9\s16.pgm;10318;9858;
.\Data\s9\s18.pgm;10318;9955;
.\Data\s9\s21.pgm;10318;9674;
.\Data\s9\s23.pgm;10318;9917;
.\Data\s9\s24.pgm;10318;9734;
.\Data\s9\s26.pgm;10318;9671;
.\Data\s9\s29.pgm;10318;9614;
.\Data\s9\s3.pgm;10318;9768;
.\Data\s9\s30.pgm;10318;9732;
.\Data\s9\s32.pgm;10318;9903;
.\Data\s9\s33.pgm;10318;9707;
.\Data\s9\s35.pgm;10318;9664;
.\Data\s9\s38.pgm;10318;9756;
.\Data\s9\s39.pgm;10318;9759;
.\Data\s9\s40.pgm;10318;9637;
.\Data\s9\s5.pgm;10318;9611;
.\Data\s9\s7.pgm;10318;9870;
.\Data\s9\s8.pgm;10318;10489;
.\Data\s9\s9.pgm;10318;9647;
